ctlabel,borocode,boroname,ct2020,boroct2020,cdeligibil,ntaname,nta2020,cdta2020,cdtaname,geoid,shape_leng,shape_area
"816","3",Brooklyn,"081600","3081600",,East Flatbush-Erasmus,BK1701,BK17,BK17 East Flatbush (CD 17 Approximation),"36047081600",6080.4148477700000512413680553436279,1933154.5656799999997019767761230468750
"814","3",Brooklyn,"081400","3081400",,East Flatbush-Rugby,BK1703,BK17,BK17 East Flatbush (CD 17 Approximation),"36047081400",5579.3555595600000742706470191478729,1831958.6577200000174343585968017578125
"810","3",Brooklyn,"081000","3081000",,Prospect Lefferts Gardens-Wingate,BK0902,BK09,BK09 Crown Heights (South) (CD 9 Approximation),"36047081000",6573.8569059900000866036862134933472,1748271.9621099999640136957168579101562
"808","3",Brooklyn,"080800","3080800",,Prospect Lefferts Gardens-Wingate,BK0902,BK09,BK09 Crown Heights (South) (CD 9 Approximation),"36047080800",11997.5774333999997907085344195365906,3465286.5081500001251697540283203125000
"824","3",Brooklyn,"082400","3082400",,East Flatbush-Erasmus,BK1701,BK17,BK17 East Flatbush (CD 17 Approximation),"36047082400",6085.9471168500003841472789645195007,2307258.5802799998782575130462646484375
"822","3",Brooklyn,"082200","3082200",,East Flatbush-Erasmus,BK1701,BK17,BK17 East Flatbush (CD 17 Approximation),"36047082200",5792.8440400199997384333983063697815,1827422.9065499999560415744781494140625
"820","3",Brooklyn,"082000","3082000",,East Flatbush-Erasmus,BK1701,BK17,BK17 East Flatbush (CD 17 Approximation),"36047082000",5582.4193064900000535999424755573273,1599913.4617600000929087400436401367188
"818","3",Brooklyn,"081800","3081800",,East Flatbush-Erasmus,BK1701,BK17,BK17 East Flatbush (CD 17 Approximation),"36047081800",5542.9991074400004436029121279716492,1699560.0749500000383704900741577148438
"832","3",Brooklyn,"083200","3083200",,East Flatbush-Farragut,BK1702,BK17,BK17 East Flatbush (CD 17 Approximation),"36047083200",5511.6243777999998201266862452030182,1566888.4914200000930577516555786132812
"830","3",Brooklyn,"083000","3083000",,East Flatbush-Farragut,BK1702,BK17,BK17 East Flatbush (CD 17 Approximation),"36047083000",6600.7543960599996353266760706901550,2171914.9530099998228251934051513671875
"828","3",Brooklyn,"082800","3082800",,East Flatbush-Erasmus,BK1701,BK17,BK17 East Flatbush (CD 17 Approximation),"36047082800",5546.2409419599998727790080010890961,1687712.4758999999612569808959960937500
"826","3",Brooklyn,"082600","3082600",,East Flatbush-Erasmus,BK1701,BK17,BK17 East Flatbush (CD 17 Approximation),"36047082600",5883.0294546799996169283986091613770,2142838.8561300002038478851318359375000
"840","3",Brooklyn,"084000","3084000",,East Flatbush-Farragut,BK1702,BK17,BK17 East Flatbush (CD 17 Approximation),"36047084000",5550.2825136299998121103271842002869,1830663.2527900000568479299545288085938
"838","3",Brooklyn,"083800","3083800",,East Flatbush-Farragut,BK1702,BK17,BK17 East Flatbush (CD 17 Approximation),"36047083800",5510.7987648899998021079227328300476,1796855.8435800001025199890136718750000
"836","3",Brooklyn,"083600","3083600",,East Flatbush-Farragut,BK1702,BK17,BK17 East Flatbush (CD 17 Approximation),"36047083600",6026.3891479200001413119025528430939,2240975.5794299994595348834991455078125
"834","3",Brooklyn,"083400","3083400",,East Flatbush-Farragut,BK1702,BK17,BK17 East Flatbush (CD 17 Approximation),"36047083400",4991.0159824800002752454020082950592,1355748.3336000000126659870147705078125
"852","3",Brooklyn,"085200","3085200",,Holy Cross Cemetery,BK1771,BK17,BK17 East Flatbush (CD 17 Approximation),"36047085200",9226.1008745599992835195735096931458,4276575.3085300000384449958801269531250
"850","3",Brooklyn,"085000","3085000",,East Flatbush-Rugby,BK1703,BK17,BK17 East Flatbush (CD 17 Approximation),"36047085000",7007.3374039500004073488526046276093,1556707.6818899998906999826431274414062
"848","3",Brooklyn,"084800","3084800",,East Flatbush-Rugby,BK1703,BK17,BK17 East Flatbush (CD 17 Approximation),"36047084800",4899.5969459199995981180109083652496,1479845.4908199999481439590454101562500
"846","3",Brooklyn,"084600","3084600",,East Flatbush-Farragut,BK1702,BK17,BK17 East Flatbush (CD 17 Approximation),"36047084600",5448.0853831799995532492175698280334,1778307.4791900001000612974166870117188
"860","3",Brooklyn,"086000","3086000",,East Flatbush-Rugby,BK1703,BK17,BK17 East Flatbush (CD 17 Approximation),"36047086000",5825.8886422599998695659451186656952,1879565.3547700000926852226257324218750
"858","3",Brooklyn,"085800","3085800",,East Flatbush-Rugby,BK1703,BK17,BK17 East Flatbush (CD 17 Approximation),"36047085800",5738.7530088699995758361183106899261,1488957.9561600000597536563873291015625
"856","3",Brooklyn,"085600","3085600",,East Flatbush-Erasmus,BK1701,BK17,BK17 East Flatbush (CD 17 Approximation),"36047085600",6259.3294861000003947992809116840363,1700511.6349500000942498445510864257812
"854","3",Brooklyn,"085400","3085400",,East Flatbush-Farragut,BK1702,BK17,BK17 East Flatbush (CD 17 Approximation),"36047085400",7324.9480613200003062956966459751129,1385790.1176299999933689832687377929688
"742","3",Brooklyn,"074200","3074200",,Flatlands,BK1801,BK18,BK18 Canarsie-Flatlands (CD 18 Approximation),"36047074200",5663.8399061299996901652775704860687,1876115.6961699998937547206878662109375
"740","3",Brooklyn,"074000","3074000",,Flatlands,BK1801,BK18,BK18 Canarsie-Flatlands (CD 18 Approximation),"36047074000",5614.8792394700003569596447050571442,1747894.4201100000645965337753295898438
"738","3",Brooklyn,"073800","3073800",,Flatlands,BK1801,BK18,BK18 Canarsie-Flatlands (CD 18 Approximation),"36047073800",5813.6905081200002314290031790733337,1941782.3053299998864531517028808593750
"736","3",Brooklyn,"073600","3073600",,Flatlands,BK1801,BK18,BK18 Canarsie-Flatlands (CD 18 Approximation),"36047073600",5830.2087681000002703513018786907196,1915690.5002599998842924833297729492188
"750","3",Brooklyn,"075000","3075000",,Midwood,BK1403,BK14,BK14 Flatbush-Midwood (CD 14 Approximation),"36047075000",5639.0787265900007696473039686679840,1866699.2213500000070780515670776367188
"748","3",Brooklyn,"074800","3074800",,Midwood,BK1403,BK14,BK14 Flatbush-Midwood (CD 14 Approximation),"36047074800",5679.8639868700001898105256259441376,1900352.0445999999064952135086059570312
"746","3",Brooklyn,"074600","3074600",,Flatlands,BK1801,BK18,BK18 Canarsie-Flatlands (CD 18 Approximation),"36047074600",7808.6341978399996150983497500419617,2171151.2905799997970461845397949218750
"744","3",Brooklyn,"074400","3074400",,Flatlands,BK1801,BK18,BK18 Canarsie-Flatlands (CD 18 Approximation),"36047074400",5625.7058319099996879231184720993042,1836193.7619199999608099460601806640625
"758","3",Brooklyn,"075800","3075800",,Midwood,BK1403,BK14,BK14 Flatbush-Midwood (CD 14 Approximation),"36047075800",6398.4437732699998377938754856586456,2209765.7952700001187622547149658203125
"756","3",Brooklyn,"075600","3075600",,Midwood,BK1403,BK14,BK14 Flatbush-Midwood (CD 14 Approximation),"36047075600",5582.9646913799997491878457367420197,1867819.3291100000496953725814819335938
"754","3",Brooklyn,"075400","3075400",,Midwood,BK1403,BK14,BK14 Flatbush-Midwood (CD 14 Approximation),"36047075400",5639.9719752900000457884743809700012,1867167.8788799999747425317764282226562
"752","3",Brooklyn,"075200","3075200",,Midwood,BK1403,BK14,BK14 Flatbush-Midwood (CD 14 Approximation),"36047075200",5638.8787673500000892090611159801483,1864085.1414999999105930328369140625000
"766","3",Brooklyn,"076600","3076600",,Flatbush,BK1401,BK14,BK14 Flatbush-Midwood (CD 14 Approximation),"36047076600",4504.3920399299995551700703799724579,887313.7948199999518692493438720703125
"764","3",Brooklyn,"076400","3076400",,Flatbush (West)-Ditmas Park-Parkville,BK1402,BK14,BK14 Flatbush-Midwood (CD 14 Approximation),"36047076400",7034.1401841899996725260280072689056,1740194.7159200001042336225509643554688
"762","3",Brooklyn,"076200","3076200",,Midwood,BK1403,BK14,BK14 Flatbush-Midwood (CD 14 Approximation),"36047076200",5822.8444566999996823142282664775848,2024074.5774999998975545167922973632812
"760","3",Brooklyn,"076000","3076000",,Midwood,BK1403,BK14,BK14 Flatbush-Midwood (CD 14 Approximation),"36047076000",6345.0034592900001371162943542003632,1954536.4564700000919401645660400390625
"774","3",Brooklyn,"077400","3077400",,Flatbush,BK1401,BK14,BK14 Flatbush-Midwood (CD 14 Approximation),"36047077400",7821.4046791299997494206763803958893,1596845.4017600000370293855667114257812
"772","3",Brooklyn,"077200","3077200",,Flatbush,BK1401,BK14,BK14 Flatbush-Midwood (CD 14 Approximation),"36047077200",10391.9657896000007895054295659065247,4351946.2209200002253055572509765625000
"770","3",Brooklyn,"077000","3077000",,Flatbush,BK1401,BK14,BK14 Flatbush-Midwood (CD 14 Approximation),"36047077000",7131.1716494199999942793510854244232,1760973.0205099999438971281051635742188
"768","3",Brooklyn,"076800","3076800",,Midwood,BK1403,BK14,BK14 Flatbush-Midwood (CD 14 Approximation),"36047076800",9001.2095368800000869669020175933838,3265655.4026700002141296863555908203125
"784","3",Brooklyn,"078400","3078400",,East Flatbush-Farragut,BK1702,BK17,BK17 East Flatbush (CD 17 Approximation),"36047078400",5509.6940585299998929258435964584351,1801875.8868599999696016311645507812500
"782","3",Brooklyn,"078200","3078200",,East Flatbush-Farragut,BK1702,BK17,BK17 East Flatbush (CD 17 Approximation),"36047078200",5948.1455755099996167700737714767456,1811374.3757700000423938035964965820312
"780","3",Brooklyn,"078000","3078000",,East Flatbush-Farragut,BK1702,BK17,BK17 East Flatbush (CD 17 Approximation),"36047078000",5470.9553192100001979270018637180328,1770932.9682299999985843896865844726562
"776","3",Brooklyn,"077600","3077600",,Flatlands,BK1801,BK18,BK18 Canarsie-Flatlands (CD 18 Approximation),"36047077600",6576.6082088100001783459447324275970,2008023.1495000000577419996261596679688
"788.02","3",Brooklyn,"078802","3078802",,East Flatbush-Farragut,BK1702,BK17,BK17 East Flatbush (CD 17 Approximation),"36047078802",3320.8506668700001682736910879611969,688601.5534100000513717532157897949219
"788.01","3",Brooklyn,"078801","3078801",,Flatbush,BK1401,BK14,BK14 Flatbush-Midwood (CD 14 Approximation),"36047078801",4298.1270580600003086146898567676544,1000835.1759699999820441007614135742188
"786.02","3",Brooklyn,"078602","3078602",,East Flatbush-Farragut,BK1702,BK17,BK17 East Flatbush (CD 17 Approximation),"36047078602",4981.2029811499996867496520280838013,903520.4853280000388622283935546875000
"786.01","3",Brooklyn,"078601","3078601",,Flatbush,BK1401,BK14,BK14 Flatbush-Midwood (CD 14 Approximation),"36047078601",5354.0727366099999926518648862838745,930777.2739890000084415078163146972656
"792.02","3",Brooklyn,"079202","3079202",,East Flatbush-Erasmus,BK1701,BK17,BK17 East Flatbush (CD 17 Approximation),"36047079202",4568.0884830699997110059484839439392,1162117.9451599998865276575088500976562
"792.01","3",Brooklyn,"079201","3079201",,Flatbush,BK1401,BK14,BK14 Flatbush-Midwood (CD 14 Approximation),"36047079201",4364.0526353400000516558066010475159,1170145.8731599999591708183288574218750
"790.02","3",Brooklyn,"079002","3079002",,East Flatbush-Erasmus,BK1701,BK17,BK17 East Flatbush (CD 17 Approximation),"36047079002",4850.7656854799997745431028306484222,1318503.2654800000600516796112060546875
"790.01","3",Brooklyn,"079001","3079001",,Flatbush,BK1401,BK14,BK14 Flatbush-Midwood (CD 14 Approximation),"36047079001",4047.7889474600001449289266020059586,651088.4769739999901503324508666992188
"936","3",Brooklyn,"093600","3093600",,East Flatbush-Rugby,BK1703,BK17,BK17 East Flatbush (CD 17 Approximation),"36047093600",7495.4328566000003775116056203842163,1777218.3740600000601261854171752929688
"934","3",Brooklyn,"093400","3093400",,East Flatbush-Remsen Village,BK1704,BK17,BK17 East Flatbush (CD 17 Approximation),"36047093400",7249.8799409599996579345315694808960,1913351.7336599999107420444488525390625
"932","3",Brooklyn,"093200","3093200",,East Flatbush-Farragut,BK1702,BK17,BK17 East Flatbush (CD 17 Approximation),"36047093200",6921.0203194799996708752587437629700,3018449.4940599999390542507171630859375
"930","3",Brooklyn,"093000","3093000",,East Flatbush-Remsen Village,BK1704,BK17,BK17 East Flatbush (CD 17 Approximation),"36047093000",6635.8478500100000019301660358905792,2090418.8875100000295788049697875976562
"946","3",Brooklyn,"094600","3094600",,East Flatbush-Rugby,BK1703,BK17,BK17 East Flatbush (CD 17 Approximation),"36047094600",8917.4368533399992884369567036628723,3110120.3510199999436736106872558593750
"944.02","3",Brooklyn,"094402","3094402",,Flatlands,BK1801,BK18,BK18 Canarsie-Flatlands (CD 18 Approximation),"36047094402",4373.5559679999996660626493394374847,1150874.2860000000800937414169311523438
"944.01","3",Brooklyn,"094401","3094401",,Flatlands,BK1801,BK18,BK18 Canarsie-Flatlands (CD 18 Approximation),"36047094401",10033.5768425000005663605406880378723,3906963.0585099998861551284790039062500
"938","3",Brooklyn,"093800","3093800",,East Flatbush-Rugby,BK1703,BK17,BK17 East Flatbush (CD 17 Approximation),"36047093800",5280.3609318299995720735751092433929,1411409.7703899999614804983139038085938
"962","3",Brooklyn,"096200","3096200",,Canarsie,BK1803,BK18,BK18 Canarsie-Flatlands (CD 18 Approximation),"36047096200",5460.1156815799995456472970545291901,1920772.1801799999084323644638061523438
"958","3",Brooklyn,"095800","3095800",,Canarsie,BK1803,BK18,BK18 Canarsie-Flatlands (CD 18 Approximation),"36047095800",6859.3254789800002981792204082012177,2523362.2055199998430907726287841796875
"956","3",Brooklyn,"095600","3095600",,Canarsie,BK1803,BK18,BK18 Canarsie-Flatlands (CD 18 Approximation),"36047095600",8009.8331698000001779291778802871704,2557814.0493800002150237560272216796875
"950","3",Brooklyn,"095000","3095000",,Canarsie,BK1803,BK18,BK18 Canarsie-Flatlands (CD 18 Approximation),"36047095000",7974.1747182400004021474160254001617,2612150.9055800000205636024475097656250
"970","3",Brooklyn,"097000","3097000",,Canarsie,BK1803,BK18,BK18 Canarsie-Flatlands (CD 18 Approximation),"36047097000",5377.9614000600004146690480411052704,1759315.5685300000477582216262817382812
"968","3",Brooklyn,"096800","3096800",,Canarsie,BK1803,BK18,BK18 Canarsie-Flatlands (CD 18 Approximation),"36047096800",5097.8405273600001237355172634124756,1603786.8737300001084804534912109375000
"966","3",Brooklyn,"096600","3096600",,Canarsie,BK1803,BK18,BK18 Canarsie-Flatlands (CD 18 Approximation),"36047096600",6518.2910112999998091254383325576782,1950813.5884300000034272670745849609375
"964","3",Brooklyn,"096400","3096400",,Canarsie,BK1803,BK18,BK18 Canarsie-Flatlands (CD 18 Approximation),"36047096400",5517.2630044699999416479840874671936,1900792.3887499999254941940307617187500
"986","3",Brooklyn,"098600","3098600",,Canarsie,BK1803,BK18,BK18 Canarsie-Flatlands (CD 18 Approximation),"36047098600",5278.8771156000002520158886909484863,1677791.7310999999754130840301513671875
"984","3",Brooklyn,"098400","3098400",,Canarsie,BK1803,BK18,BK18 Canarsie-Flatlands (CD 18 Approximation),"36047098400",4686.5861741500002608518116176128387,1214786.5960399999748915433883666992188
"982","3",Brooklyn,"098200","3098200",,Canarsie,BK1803,BK18,BK18 Canarsie-Flatlands (CD 18 Approximation),"36047098200",8952.0137104999994335230439901351929,3723765.5958699998445808887481689453125
"974","3",Brooklyn,"097400","3097400",,Canarsie,BK1803,BK18,BK18 Canarsie-Flatlands (CD 18 Approximation),"36047097400",7198.0955752800000482238829135894775,2712076.6134600001387298107147216796875
"994","3",Brooklyn,"099400","3099400",,Canarsie,BK1803,BK18,BK18 Canarsie-Flatlands (CD 18 Approximation),"36047099400",5763.4848437399996328167617321014404,1872516.8417100000660866498947143554688
"992","3",Brooklyn,"099200","3099200",,Canarsie,BK1803,BK18,BK18 Canarsie-Flatlands (CD 18 Approximation),"36047099200",5262.8247866600004272186197340488434,1448961.1520799999125301837921142578125
"990","3",Brooklyn,"099000","3099000",,Canarsie,BK1803,BK18,BK18 Canarsie-Flatlands (CD 18 Approximation),"36047099000",5378.7540293700003530830144882202148,1762100.7551400000229477882385253906250
"988","3",Brooklyn,"098800","3098800",,Canarsie,BK1803,BK18,BK18 Canarsie-Flatlands (CD 18 Approximation),"36047098800",5359.1978241099996012053452432155609,1743233.0751799999270588159561157226562
"1010","3",Brooklyn,"101000","3101000",,Canarsie,BK1803,BK18,BK18 Canarsie-Flatlands (CD 18 Approximation),"36047101000",5605.2155400900001041009090840816498,1844400.8037399998866021633148193359375
"1008","3",Brooklyn,"100800","3100800",,Canarsie,BK1803,BK18,BK18 Canarsie-Flatlands (CD 18 Approximation),"36047100800",5432.5285105000002658925950527191162,1602833.0904200000222772359848022460938
"1006","3",Brooklyn,"100600","3100600",,Canarsie,BK1803,BK18,BK18 Canarsie-Flatlands (CD 18 Approximation),"36047100600",5220.1498134399998889421112835407257,1637144.0266799998935312032699584960938
"1004","3",Brooklyn,"100400","3100400",,Canarsie,BK1803,BK18,BK18 Canarsie-Flatlands (CD 18 Approximation),"36047100400",4996.8685842200002298341132700443268,1421504.2819600000511854887008666992188
"1018","3",Brooklyn,"101800","3101800",,Canarsie,BK1803,BK18,BK18 Canarsie-Flatlands (CD 18 Approximation),"36047101800",14375.5806604999997944105416536331177,2623263.4581800000742077827453613281250
"1016","3",Brooklyn,"101600","3101600",,Canarsie,BK1803,BK18,BK18 Canarsie-Flatlands (CD 18 Approximation),"36047101600",4674.6084752200004004407674074172974,1210060.2360000000335276126861572265625
"1014","3",Brooklyn,"101400","3101400",,Canarsie,BK1803,BK18,BK18 Canarsie-Flatlands (CD 18 Approximation),"36047101400",5259.8770338300000730669125914573669,1668038.3920700000599026679992675781250
"1012","3",Brooklyn,"101200","3101200",,Canarsie,BK1803,BK18,BK18 Canarsie-Flatlands (CD 18 Approximation),"36047101200",5338.7433748499997818726114928722382,1730658.0800900000613182783126831054688
"868","3",Brooklyn,"086800","3086800",,East Flatbush-Rugby,BK1703,BK17,BK17 East Flatbush (CD 17 Approximation),"36047086800",5606.5195414199997685500420629978180,1879388.1516400000546127557754516601562
"866","3",Brooklyn,"086600","3086600",,East Flatbush-Rugby,BK1703,BK17,BK17 East Flatbush (CD 17 Approximation),"36047086600",7518.4214094899998599430546164512634,1684237.0517899999395012855529785156250
"864","3",Brooklyn,"086400","3086400",,East Flatbush-Rugby,BK1703,BK17,BK17 East Flatbush (CD 17 Approximation),"36047086400",5386.1818986199996288632974028587341,1621224.3083099999930709600448608398438
"862","3",Brooklyn,"086200","3086200",,East Flatbush-Rugby,BK1703,BK17,BK17 East Flatbush (CD 17 Approximation),"36047086200",4925.0871899900002972572110593318939,1508724.4724399999249726533889770507812
"876","3",Brooklyn,"087600","3087600",,Prospect Lefferts Gardens-Wingate,BK0902,BK09,BK09 Crown Heights (South) (CD 9 Approximation),"36047087600",5395.1033319600001050275750458240509,1530933.2621500000823289155960083007812
"874.01","3",Brooklyn,"087401","3087401",,Prospect Lefferts Gardens-Wingate,BK0902,BK09,BK09 Crown Heights (South) (CD 9 Approximation),"36047087401",5380.1781429900001967325806617736816,1405622.8828900000080466270446777343750
"872","3",Brooklyn,"087200","3087200",,East Flatbush-Rugby,BK1703,BK17,BK17 East Flatbush (CD 17 Approximation),"36047087200",5610.4115494099996794830076396465302,1583318.1475500001106411218643188476562
"870","3",Brooklyn,"087000","3087000",,East Flatbush-Rugby,BK1703,BK17,BK17 East Flatbush (CD 17 Approximation),"36047087000",5647.0360572700001284829340875148773,1676352.3511200000066310167312622070312
"882","3",Brooklyn,"088200","3088200",,East Flatbush-Remsen Village,BK1704,BK17,BK17 East Flatbush (CD 17 Approximation),"36047088200",8734.8058467800001380965113639831543,2188028.2017100001685321331024169921875
"880.02","3",Brooklyn,"088002","3088002",,East Flatbush-Rugby,BK1703,BK17,BK17 East Flatbush (CD 17 Approximation),"36047088002",6123.5162609199996950337663292884827,1088856.5025500000920146703720092773438
"880.01","3",Brooklyn,"088001","3088001",,Prospect Lefferts Gardens-Wingate,BK0902,BK09,BK09 Crown Heights (South) (CD 9 Approximation),"36047088001",3788.7472927300000264949630945920944,874304.8133249999955296516418457031250
"878","3",Brooklyn,"087800","3087800",,East Flatbush-Rugby,BK1703,BK17,BK17 East Flatbush (CD 17 Approximation),"36047087800",6146.7946535600003699073567986488342,1629553.1238599999342113733291625976562
"890","3",Brooklyn,"089000","3089000",,East Flatbush-Remsen Village,BK1704,BK17,BK17 East Flatbush (CD 17 Approximation),"36047089000",9452.9098598700002185069024562835693,2672111.4377000001259148120880126953125
"888","3",Brooklyn,"088800","3088800",,East Flatbush-Remsen Village,BK1704,BK17,BK17 East Flatbush (CD 17 Approximation),"36047088800",6496.1623640400002841488458216190338,2166355.7099799998104572296142578125000
"886","3",Brooklyn,"088600","3088600",,East Flatbush-Remsen Village,BK1704,BK17,BK17 East Flatbush (CD 17 Approximation),"36047088600",6406.1401007799995568348094820976257,1935334.1435700000729411840438842773438
"884","3",Brooklyn,"088400","3088400",,East Flatbush-Remsen Village,BK1704,BK17,BK17 East Flatbush (CD 17 Approximation),"36047088400",6494.4299172900000485242344439029694,1797772.8872700000647455453872680664062
"898","3",Brooklyn,"089800","3089800",,Brownsville,BK1602,BK16,BK16 Ocean Hill-Brownsville (CD 16 Approximation),"36047089800",5546.6835313199999291100539267063141,1661400.0590500002726912498474121093750
"896","3",Brooklyn,"089600","3089600",,Brownsville,BK1602,BK16,BK16 Ocean Hill-Brownsville (CD 16 Approximation),"36047089600",5646.7170496099997762939892709255219,1605933.7939100000075995922088623046875
"894","3",Brooklyn,"089400","3089400",,Brownsville,BK1602,BK16,BK16 Ocean Hill-Brownsville (CD 16 Approximation),"36047089400",6291.0463713999997708015143871307373,1853454.0737199999857693910598754882812
"892","3",Brooklyn,"089200","3089200",,East Flatbush-Remsen Village,BK1704,BK17,BK17 East Flatbush (CD 17 Approximation),"36047089200",7700.0892071799999030190519988536835,1932402.8133799999486654996871948242188
"908","3",Brooklyn,"090800","3090800",,Brownsville,BK1602,BK16,BK16 Ocean Hill-Brownsville (CD 16 Approximation),"36047090800",7555.7779761100000541773624718189240,3194827.5067199999466538429260253906250
"906","3",Brooklyn,"090600","3090600",,Brownsville,BK1602,BK16,BK16 Ocean Hill-Brownsville (CD 16 Approximation),"36047090600",6160.4625079500001447740942239761353,2107750.7667499999515712261199951171875
"902","3",Brooklyn,"090200","3090200",,Brownsville,BK1602,BK16,BK16 Ocean Hill-Brownsville (CD 16 Approximation),"36047090200",6035.6801585499997599981725215911865,2051102.8537600000854581594467163085938
"900","3",Brooklyn,"090000","3090000",,Brownsville,BK1602,BK16,BK16 Ocean Hill-Brownsville (CD 16 Approximation),"36047090000",6709.2477856699988478794693946838379,2645361.1172199998982250690460205078125
"918","3",Brooklyn,"091800","3091800",,Brownsville,BK1602,BK16,BK16 Ocean Hill-Brownsville (CD 16 Approximation),"36047091800",6504.8367500200001813936978578567505,2256021.2014199998229742050170898437500
"916","3",Brooklyn,"091600","3091600",,Brownsville,BK1602,BK16,BK16 Ocean Hill-Brownsville (CD 16 Approximation),"36047091600",6785.2042558800003462238237261772156,2321085.4925299999304115772247314453125
"912","3",Brooklyn,"091200","3091200",,Brownsville,BK1602,BK16,BK16 Ocean Hill-Brownsville (CD 16 Approximation),"36047091200",5530.1359171699996295501478016376495,1800466.6238400000147521495819091796875
"910","3",Brooklyn,"091000","3091000",,Brownsville,BK1602,BK16,BK16 Ocean Hill-Brownsville (CD 16 Approximation),"36047091000",6092.2106653999999252846464514732361,2281443.7301699998788535594940185546875
"928","3",Brooklyn,"092800","3092800",,East Flatbush-Remsen Village,BK1704,BK17,BK17 East Flatbush (CD 17 Approximation),"36047092800",5332.8551056099995548720471560955048,1691579.1927499999292194843292236328125
"924","3",Brooklyn,"092400","3092400",,Brownsville,BK1602,BK16,BK16 Ocean Hill-Brownsville (CD 16 Approximation),"36047092400",8447.4214714900008402764797210693359,2709111.0406100000254809856414794921875
"922","3",Brooklyn,"092200","3092200",,Brownsville,BK1602,BK16,BK16 Ocean Hill-Brownsville (CD 16 Approximation),"36047092200",7737.1126148800003647920675575733185,1742724.0127799999900162220001220703125
"920","3",Brooklyn,"092000","3092000",,Brownsville,BK1602,BK16,BK16 Ocean Hill-Brownsville (CD 16 Approximation),"36047092000",6731.2704451999998127575963735580444,2554843.4666200000792741775512695312500
"546","3",Brooklyn,"054600","3054600",,Midwood,BK1403,BK14,BK14 Flatbush-Midwood (CD 14 Approximation),"36047054600",6699.3139326099999379948712885379791,1942537.9388099999632686376571655273438
"544","3",Brooklyn,"054400","3054400",,Midwood,BK1403,BK14,BK14 Flatbush-Midwood (CD 14 Approximation),"36047054400",5970.7752823999999236548319458961487,2045270.5057600000873208045959472656250
"542","3",Brooklyn,"054200","3054200",,Midwood,BK1403,BK14,BK14 Flatbush-Midwood (CD 14 Approximation),"36047054200",5962.8137852399995608720928430557251,2036089.7645399998873472213745117187500
"539","3",Brooklyn,"053900","3053900",,South Williamsburg,BK0103,BK01,BK01 Williamsburg-Greenpoint (CD 1 Equivalent),"36047053900",4356.2040800499999022576957941055298,1091542.9118999999482184648513793945312
"550","3",Brooklyn,"055000","3055000",,Madison,BK1502,BK15,BK15 Sheepshead Bay-Gravesend (East) (CD 15 Approximation),"36047055000",5722.0603458599998702993616461753845,1937232.6531299999915063381195068359375
"549","3",Brooklyn,"054900","3054900",,Williamsburg,BK0102,BK01,BK01 Williamsburg-Greenpoint (CD 1 Equivalent),"36047054900",6845.7771518199997444753535091876984,2097786.5235600001178681850433349609375
"548","3",Brooklyn,"054800","3054800",,Madison,BK1502,BK15,BK15 Sheepshead Bay-Gravesend (East) (CD 15 Approximation),"36047054800",7900.2839053500001682550646364688873,1864436.1758999999146908521652221679688
"547","3",Brooklyn,"054700","3054700",,Williamsburg,BK0102,BK01,BK01 Williamsburg-Greenpoint (CD 1 Equivalent),"36047054700",5664.2861294599997563636861741542816,1825019.4630100000649690628051757812500
"554","3",Brooklyn,"055400","3055400",,Gravesend (East)-Homecrest,BK1501,BK15,BK15 Sheepshead Bay-Gravesend (East) (CD 15 Approximation),"36047055400",5578.3648563500000818748958408832550,1821785.8691199999302625656127929687500
"553","3",Brooklyn,"055300","3055300",,Williamsburg,BK0102,BK01,BK01 Williamsburg-Greenpoint (CD 1 Equivalent),"36047055300",5513.5944566999996823142282664775848,1681865.7052400000393390655517578125000
"552","3",Brooklyn,"055200","3055200",,Madison,BK1502,BK15,BK15 Sheepshead Bay-Gravesend (East) (CD 15 Approximation),"36047055200",5520.8947269399996002903208136558533,1805017.4797400000970810651779174804688
"551","3",Brooklyn,"055100","3055100",,Williamsburg,BK0102,BK01,BK01 Williamsburg-Greenpoint (CD 1 Equivalent),"36047055100",7122.6772639099999651079997420310974,2510928.2156600002199411392211914062500
"560","3",Brooklyn,"056000","3056000",,Madison,BK1502,BK15,BK15 Sheepshead Bay-Gravesend (East) (CD 15 Approximation),"36047056000",5761.2593234300002222880721092224121,1988439.7418700000271201133728027343750
"558","3",Brooklyn,"055800","3055800",,Madison,BK1502,BK15,BK15 Sheepshead Bay-Gravesend (East) (CD 15 Approximation),"36047055800",5599.3451542200000403681769967079163,1847310.3045699999202042818069458007812
"557","3",Brooklyn,"055700","3055700",,Williamsburg,BK0102,BK01,BK01 Williamsburg-Greenpoint (CD 1 Equivalent),"36047055700",7401.2921014300000024377368390560150,3195112.3525499999523162841796875000000
"556","3",Brooklyn,"055600","3055600",,Gravesend (East)-Homecrest,BK1501,BK15,BK15 Sheepshead Bay-Gravesend (East) (CD 15 Approximation),"36047055600",5871.3574204899996402673423290252686,2079990.3523399999830871820449829101562
"564","3",Brooklyn,"056400","3056400",,Madison,BK1502,BK15,BK15 Sheepshead Bay-Gravesend (East) (CD 15 Approximation),"36047056400",6411.1929041699995650560595095157623,1972387.6908799998927861452102661132812
"563.01","3",Brooklyn,"056301","3056301",,Greenpoint,BK0101,BK01,BK01 Williamsburg-Greenpoint (CD 1 Equivalent),"36047056301",5884.6899748199994064634665846824646,1932228.6343900000210851430892944335938
